id_str,full_text,hurufKecil_fullText,cleaning,tokenizing,stopword,stemming,cleaning_stemmed
1835162961490432023,Prabowo Bisa Ajukan Penghentian Wapres Gibran Setelah 20 Oktober https://t.co/uVX8aX0x3i,prabowo bisa ajukan penghentian wapres gibran setelah 20 oktober https://t.co/uvx8ax0x3i,prabowo bisa ajukan penghentian wapres gibran setelah  oktober,"['prabowo', 'bisa', 'ajukan', 'penghentian', 'wapres', 'gibran', 'setelah', 'oktober']","['prabowo', 'ajukan', 'penghentian', 'wapres', 'gibran', 'oktober']","['prabowo', 'aju', 'henti', 'wapres', 'gibran', 'oktober']",prabowo aju henti wapres gibran oktober
1842221805869875578,@antartika9821 @devy_casanofa @prabowo Setuju https://t.co/JAQ8zEvq72,@antartika9821 @devy_casanofa @prabowo setuju https://t.co/jaq8zevq72,casanofa  setuju,"['casanofa', 'setuju']","['casanofa', 'setuju']","['casanofa', 'tuju']",casanofa tuju
1758108273339994187,*UPDATE! Berikut data penghitungan suara Pemilihan Presiden 2024 yang kami himpun dari website resmi KPU: https://t.co/NpiEPVer8K PER 15 Februari 2024 pukul 19.00 WIB. 01. Anies Baswedan-Muhaimin Iskandar: 31 97% 02. Prabowo Subianto-Gibran Rakabuming: 51 63% 03. Ganjar https://t.co/pfVXxCCa6s,*update! berikut data penghitungan suara pemilihan presiden 2024 yang kami himpun dari website resmi kpu: https://t.co/npiepver8k per 15 februari 2024 pukul 19.00 wib. 01. anies baswedan-muhaimin iskandar: 31 97% 02. prabowo subianto-gibran rakabuming: 51 63% 03. ganjar https://t.co/pfvxxcca6s,update berikut data penghitungan suara pemilihan presiden  yang kami himpun dari website resmi kpu  per  februari  pukul  wib  anies baswedanmuhaimin iskandar    prabowo subiantogibran rakabuming    ganjar,"['update', 'berikut', 'data', 'penghitungan', 'suara', 'pemilihan', 'presiden', 'yang', 'kami', 'himpun', 'dari', 'website', 'resmi', 'kpu', 'per', 'februari', 'pukul', 'wib', 'anies', 'baswedanmuhaimin', 'iskandar', 'prabowo', 'subiantogibran', 'rakabuming', 'ganjar']","['update', 'berikut', 'data', 'penghitungan', 'suara', 'pemilihan', 'presiden', 'himpun', 'website', 'resmi', 'kpu', 'per', 'februari', 'pukul', 'wib', 'anies', 'baswedanmuhaimin', 'iskandar', 'prabowo', 'subiantogibran', 'rakabuming', 'ganjar']","['update', 'ikut', 'data', 'hitung', 'suara', 'pilih', 'presiden', 'himpun', 'website', 'resmi', 'kpu', 'per', 'februari', 'pukul', 'wib', 'anies', 'baswedanmuhaimin', 'iskandar', 'prabowo', 'subiantogibran', 'rakabuming', 'ganjar']",update ikut data hitung suara pilih presiden himpun website resmi kpu per februari pukul wib anies baswedanmuhaimin iskandar prabowo subiantogibran rakabuming ganjar
1735813760051495373, Becik ketitik ala ketara. Prabowo (2019) https://t.co/iYgoXoKY5c, becik ketitik ala ketara. prabowo (2019) https://t.co/iygoxoky5c,becik ketitik ala ketara prabowo,"['becik', 'ketitik', 'ala', 'ketara', 'prabowo']","['becik', 'ketitik', 'ala', 'ketara', 'prabowo']","['becik', 'titik', 'ala', 'tara', 'prabowo']",becik titik ala tara prabowo
1799066205514502202,Terus netyjen udah keburu marah2 ngata2in sampe nuntut satpamnya dipecat. Liat vidio gini apa klean masih berani nyocot yang sama?? Mampus lu pada bingung lagian demen amat sih jumping into conclusion wowkwkwkwkwk ,terus netyjen udah keburu marah2 ngata2in sampe nuntut satpamnya dipecat. liat vidio gini apa klean masih berani nyocot yang sama?? mampus lu pada bingung lagian demen amat sih jumping into conclusion wowkwkwkwkwk ,terus netyjen udah keburu marah ngatain sampe nuntut satpamnya dipecat liat vidio gini apa klean masih berani nyocot yang sama mampus lu pada bingung lagian demen amat sih jumping into conclusion wowkwkwkwkwk,"['terus', 'netyjen', 'udah', 'keburu', 'marah', 'ngatain', 'sampe', 'nuntut', 'satpamnya', 'dipecat', 'liat', 'vidio', 'gini', 'apa', 'klean', 'masih', 'berani', 'nyocot', 'yang', 'sama', 'mampus', 'lu', 'pada', 'bingung', 'lagian', 'demen', 'amat', 'sih', 'jumping', 'into', 'conclusion', 'wowkwkwkwkwk']","['terus', 'netyjen', 'udah', 'keburu', 'marah', 'ngatain', 'sampe', 'nuntut', 'satpamnya', 'dipecat', 'liat', 'vidio', 'gini', 'apa', 'klean', 'berani', 'nyocot', 'sama', 'mampus', 'lu', 'bingung', 'lagian', 'demen', 'sih', 'jumping', 'into', 'conclusion', 'wowkwkwkwkwk']","['terus', 'netyjen', 'udah', 'keburu', 'marah', 'ngatain', 'sampe', 'nuntut', 'satpam', 'pecat', 'liat', 'vidio', 'gin', 'apa', 'klean', 'berani', 'nyocot', 'sama', 'mampus', 'lu', 'bingung', 'lagi', 'demen', 'sih', 'jumping', 'into', 'conclusion', 'wowkwkwkwkwk']",terus netyjen udah keburu marah ngatain sampe nuntut satpam pecat liat vidio gin apa klean berani nyocot sama mampus lu bingung lagi demen sih jumping into conclusion wowkwkwkwkwk
1763378829362700565,9 tahun Jokowi bekerja untuk Indonesia. Sisanya bekerja untuk Prabowo dan keluarganya sendiri Bahkan saking MABUKNYA dengan kekuasaan dirinya tidak rela pesiun tanpa terlibat dalam pemerintahan berikutnya Mengutip kata pak Ahok yang sering mengutip dari Abraham Lincoln Jika https://t.co/KrCe4Aw512,9 tahun jokowi bekerja untuk indonesia. sisanya bekerja untuk prabowo dan keluarganya sendiri bahkan saking mabuknya dengan kekuasaan dirinya tidak rela pesiun tanpa terlibat dalam pemerintahan berikutnya mengutip kata pak ahok yang sering mengutip dari abraham lincoln jika https://t.co/krce4aw512,tahun jokowi bekerja untuk indonesia sisanya bekerja untuk prabowo dan keluarganya sendiri bahkan saking mabuknya dengan kekuasaan dirinya tidak rela pesiun tanpa terlibat dalam pemerintahan berikutnya mengutip kata pak ahok yang sering mengutip dari abraham lincoln jika,"['tahun', 'jokowi', 'bekerja', 'untuk', 'indonesia', 'sisanya', 'bekerja', 'untuk', 'prabowo', 'dan', 'keluarganya', 'sendiri', 'bahkan', 'saking', 'mabuknya', 'dengan', 'kekuasaan', 'dirinya', 'tidak', 'rela', 'pesiun', 'tanpa', 'terlibat', 'dalam', 'pemerintahan', 'berikutnya', 'mengutip', 'kata', 'pak', 'ahok', 'yang', 'sering', 'mengutip', 'dari', 'abraham', 'lincoln', 'jika']","['tahun', 'jokowi', 'bekerja', 'indonesia', 'sisanya', 'bekerja', 'prabowo', 'keluarganya', 'sendiri', 'bahkan', 'saking', 'mabuknya', 'kekuasaan', 'dirinya', 'rela', 'pesiun', 'terlibat', 'pemerintahan', 'berikutnya', 'mengutip', 'kata', 'pak', 'ahok', 'sering', 'mengutip', 'abraham', 'lincoln']","['tahun', 'jokowi', 'kerja', 'indonesia', 'sisa', 'kerja', 'prabowo', 'keluarga', 'sendiri', 'bahkan', 'saking', 'mabuk', 'kuasa', 'diri', 'rela', 'pesiun', 'libat', 'perintah', 'ikut', 'kutip', 'kata', 'pak', 'ahok', 'sering', 'kutip', 'abraham', 'lincoln']",tahun jokowi kerja indonesia sisa kerja prabowo keluarga sendiri bahkan saking mabuk kuasa diri rela pesiun libat perintah ikut kutip kata pak ahok sering kutip abraham lincoln
1790286335405936916,Pak Prabowo kalo mau ajak Bocil pertemuan formal di LN ajari dulu adab busana internasional. Kalo pake jas waktu berdiri jas dikancingkan rapi baru jalan. Bukan waktu jalan jas melambai2 katrok. Pake dasi ujung dasi yg runcing harus sentuh gesper ikat pinggang. https://t.co/38YmPL5Vd0,pak prabowo kalo mau ajak bocil pertemuan formal di ln ajari dulu adab busana internasional. kalo pake jas waktu berdiri jas dikancingkan rapi baru jalan. bukan waktu jalan jas melambai2 katrok. pake dasi ujung dasi yg runcing harus sentuh gesper ikat pinggang. https://t.co/38ympl5vd0,pak prabowo kalo mau ajak bocil pertemuan formal di ln ajari dulu adab busana internasional kalo pake jas waktu berdiri jas dikancingkan rapi baru jalan bukan waktu jalan jas melambai katrok pake dasi ujung dasi yg runcing harus sentuh gesper ikat pinggang,"['pak', 'prabowo', 'kalo', 'mau', 'ajak', 'bocil', 'pertemuan', 'formal', 'di', 'ln', 'ajari', 'dulu', 'adab', 'busana', 'internasional', 'kalo', 'pake', 'jas', 'waktu', 'berdiri', 'jas', 'dikancingkan', 'rapi', 'baru', 'jalan', 'bukan', 'waktu', 'jalan', 'jas', 'melambai', 'katrok', 'pake', 'dasi', 'ujung', 'dasi', 'yg', 'runcing', 'harus', 'sentuh', 'gesper', 'ikat', 'pinggang']","['pak', 'prabowo', 'kalo', 'mau', 'ajak', 'bocil', 'pertemuan', 'formal', 'ln', 'ajari', 'dulu', 'adab', 'busana', 'internasional', 'kalo', 'pake', 'jas', 'waktu', 'berdiri', 'jas', 'dikancingkan', 'rapi', 'baru', 'jalan', 'bukan', 'waktu', 'jalan', 'jas', 'melambai', 'katrok', 'pake', 'dasi', 'ujung', 'dasi', 'yg', 'runcing', 'sentuh', 'gesper', 'ikat', 'pinggang']","['pak', 'prabowo', 'kalo', 'mau', 'ajak', 'bocil', 'temu', 'formal', 'ln', 'ajar', 'dulu', 'adab', 'busana', 'internasional', 'kalo', 'pake', 'jas', 'waktu', 'diri', 'jas', 'kancing', 'rapi', 'baru', 'jalan', 'bukan', 'waktu', 'jalan', 'jas', 'lambai', 'katrok', 'pake', 'dasi', 'ujung', 'dasi', 'yg', 'runcing', 'sentuh', 'gesper', 'ikat', 'pinggang']",pak prabowo kalo mau ajak bocil temu formal ln ajar dulu adab busana internasional kalo pake jas waktu diri jas kancing rapi baru jalan bukan waktu jalan jas lambai katrok pake dasi ujung dasi yg runcing sentuh gesper ikat pinggang
1752165675437822414,Ucapan Jokowi bahwa presiden boleh berkampanye dan berpihak kian memicu gejolak di internal kabinetnya yang belakangan terindikasi tak lagi solid. Sejumlah menteri yang tak terafiliasi dengan capres-cawapres 02 (Prabowo-Gibran) disebut-sebut merasa gerah. Mereka berancang-ancang https://t.co/ffrKjmeI09,ucapan jokowi bahwa presiden boleh berkampanye dan berpihak kian memicu gejolak di internal kabinetnya yang belakangan terindikasi tak lagi solid. sejumlah menteri yang tak terafiliasi dengan capres-cawapres 02 (prabowo-gibran) disebut-sebut merasa gerah. mereka berancang-ancang https://t.co/ffrkjmei09,ucapan jokowi bahwa presiden boleh berkampanye dan berpihak kian memicu gejolak di internal kabinetnya yang belakangan terindikasi tak lagi solid sejumlah menteri yang tak terafiliasi dengan caprescawapres  prabowogibran disebutsebut merasa gerah mereka berancangancang,"['ucapan', 'jokowi', 'bahwa', 'presiden', 'boleh', 'berkampanye', 'dan', 'berpihak', 'kian', 'memicu', 'gejolak', 'di', 'internal', 'kabinetnya', 'yang', 'belakangan', 'terindikasi', 'tak', 'lagi', 'solid', 'sejumlah', 'menteri', 'yang', 'tak', 'terafiliasi', 'dengan', 'caprescawapres', 'prabowogibran', 'disebutsebut', 'merasa', 'gerah', 'mereka', 'berancangancang']","['ucapan', 'jokowi', 'presiden', 'berkampanye', 'berpihak', 'kian', 'memicu', 'gejolak', 'internal', 'kabinetnya', 'belakangan', 'terindikasi', 'tak', 'solid', 'sejumlah', 'menteri', 'tak', 'terafiliasi', 'caprescawapres', 'prabowogibran', 'disebutsebut', 'merasa', 'gerah', 'berancangancang']","['ucap', 'jokowi', 'presiden', 'kampanye', 'pihak', 'kian', 'picu', 'gejolak', 'internal', 'kabinet', 'belakang', 'indikasi', 'tak', 'solid', 'jumlah', 'menteri', 'tak', 'afiliasi', 'caprescawapres', 'prabowogibran', 'disebutsebut', 'rasa', 'gerah', 'berancangancang']",ucap jokowi presiden kampanye pihak kian picu gejolak internal kabinet belakang indikasi tak solid jumlah menteri tak afiliasi caprescawapres prabowogibran disebutsebut rasa gerah berancangancang
1832705959258628102,Dua Bulan lagi setelah Prabowo dilantik semua rakyat Indonesia akan terbebas dari kesulitan hidup. Sudah gak sabar pengen 21 Oktober. https://t.co/mmW5OWcgft,dua bulan lagi setelah prabowo dilantik semua rakyat indonesia akan terbebas dari kesulitan hidup. sudah gak sabar pengen 21 oktober. https://t.co/mmw5owcgft,dua bulan lagi setelah prabowo dilantik semua rakyat indonesia akan terbebas dari kesulitan hidup sudah gak sabar pengen  oktober,"['dua', 'bulan', 'lagi', 'setelah', 'prabowo', 'dilantik', 'semua', 'rakyat', 'indonesia', 'akan', 'terbebas', 'dari', 'kesulitan', 'hidup', 'sudah', 'gak', 'sabar', 'pengen', 'oktober']","['bulan', 'prabowo', 'dilantik', 'semua', 'rakyat', 'indonesia', 'terbebas', 'kesulitan', 'hidup', 'gak', 'sabar', 'pengen', 'oktober']","['bulan', 'prabowo', 'lantik', 'semua', 'rakyat', 'indonesia', 'bebas', 'sulit', 'hidup', 'gak', 'sabar', 'ken', 'oktober']",bulan prabowo lantik semua rakyat indonesia bebas sulit hidup gak sabar ken oktober
1750142863122599942, Prabowo Gibran seng tak coblos tetep Ganjar. https://t.co/QODfxzjczq, prabowo gibran seng tak coblos tetep ganjar. https://t.co/qodfxzjczq,prabowo gibran seng tak coblos tetep ganjar,"['prabowo', 'gibran', 'seng', 'tak', 'coblos', 'tetep', 'ganjar']","['prabowo', 'gibran', 'seng', 'tak', 'coblos', 'tetep', 'ganjar']","['prabowo', 'gibran', 'seng', 'tak', 'coblos', 'tetep', 'ganjar']",prabowo gibran seng tak coblos tetep ganjar
1826934872532795471,Ini sinyal kuat pak prabowo untk sgra akhiri hegemoni dinasti Jokowi. Enough is enough. Sgra stlh 20 okt Pak Prab akan sgra menggusur klan Jokowi (projo psi dan kroni2nya). Golkar akan coba direbut kembali dari boneka Bahlil. Prab jg akan sgra rekonsiliasi dg pdip. https://t.co/NxV6ARvEU2,ini sinyal kuat pak prabowo untk sgra akhiri hegemoni dinasti jokowi. enough is enough. sgra stlh 20 okt pak prab akan sgra menggusur klan jokowi (projo psi dan kroni2nya). golkar akan coba direbut kembali dari boneka bahlil. prab jg akan sgra rekonsiliasi dg pdip. https://t.co/nxv6arveu2,ini sinyal kuat pak prabowo untk sgra akhiri hegemoni dinasti jokowi enough is enough sgra stlh  okt pak prab akan sgra menggusur klan jokowi projo psi dan kroninya golkar akan coba direbut kembali dari boneka bahlil prab jg akan sgra rekonsiliasi dg pdip,"['ini', 'sinyal', 'kuat', 'pak', 'prabowo', 'untk', 'sgra', 'akhiri', 'hegemoni', 'dinasti', 'jokowi', 'enough', 'is', 'enough', 'sgra', 'stlh', 'okt', 'pak', 'prab', 'akan', 'sgra', 'menggusur', 'klan', 'jokowi', 'projo', 'psi', 'dan', 'kroninya', 'golkar', 'akan', 'coba', 'direbut', 'kembali', 'dari', 'boneka', 'bahlil', 'prab', 'jg', 'akan', 'sgra', 'rekonsiliasi', 'dg', 'pdip']","['sinyal', 'kuat', 'pak', 'prabowo', 'untk', 'sgra', 'akhiri', 'hegemoni', 'dinasti', 'jokowi', 'enough', 'is', 'enough', 'sgra', 'stlh', 'okt', 'pak', 'prab', 'sgra', 'menggusur', 'klan', 'jokowi', 'projo', 'psi', 'kroninya', 'golkar', 'coba', 'direbut', 'boneka', 'bahlil', 'prab', 'jg', 'sgra', 'rekonsiliasi', 'dg', 'pdip']","['sinyal', 'kuat', 'pak', 'prabowo', 'untk', 'sgra', 'akhir', 'hegemoni', 'dinasti', 'jokowi', 'enough', 'is', 'enough', 'sgra', 'stlh', 'okt', 'pak', 'prab', 'sgra', 'gusur', 'klan', 'jokowi', 'projo', 'psi', 'kroni', 'golkar', 'coba', 'rebut', 'boneka', 'bahlil', 'prab', 'jg', 'sgra', 'rekonsiliasi', 'dg', 'pdip']",sinyal kuat pak prabowo untk sgra akhir hegemoni dinasti jokowi enough is enough sgra stlh okt pak prab sgra gusur klan jokowi projo psi kroni golkar coba rebut boneka bahlil prab jg sgra rekonsiliasi dg pdip
1746028352912216095,Dulu bilang Prabowo pemuja Hitler skrg mencitrakan Anies sbg Hitler. Apa sih dosa Anies sampe disamain sama Hitler pernah melalukan genosida? Cuma saling serang di sosmed dibilang tirani. Emang ada yg dipenjara diilaporin ke polisi aja ga. 02 tuh yg tukang lapor. Akun resmi https://t.co/I7Kt7Ckd72,dulu bilang prabowo pemuja hitler skrg mencitrakan anies sbg hitler. apa sih dosa anies sampe disamain sama hitler pernah melalukan genosida? cuma saling serang di sosmed dibilang tirani. emang ada yg dipenjara diilaporin ke polisi aja ga. 02 tuh yg tukang lapor. akun resmi https://t.co/i7kt7ckd72,dulu bilang prabowo pemuja hitler skrg mencitrakan anies sbg hitler apa sih dosa anies sampe disamain sama hitler pernah melalukan genosida cuma saling serang di sosmed dibilang tirani emang ada yg dipenjara diilaporin ke polisi aja ga  tuh yg tukang lapor akun resmi,"['dulu', 'bilang', 'prabowo', 'pemuja', 'hitler', 'skrg', 'mencitrakan', 'anies', 'sbg', 'hitler', 'apa', 'sih', 'dosa', 'anies', 'sampe', 'disamain', 'sama', 'hitler', 'pernah', 'melalukan', 'genosida', 'cuma', 'saling', 'serang', 'di', 'sosmed', 'dibilang', 'tirani', 'emang', 'ada', 'yg', 'dipenjara', 'diilaporin', 'ke', 'polisi', 'aja', 'ga', 'tuh', 'yg', 'tukang', 'lapor', 'akun', 'resmi']","['dulu', 'bilang', 'prabowo', 'pemuja', 'hitler', 'skrg', 'mencitrakan', 'anies', 'sbg', 'hitler', 'apa', 'sih', 'dosa', 'anies', 'sampe', 'disamain', 'sama', 'hitler', 'pernah', 'melalukan', 'genosida', 'cuma', 'saling', 'serang', 'sosmed', 'dibilang', 'tirani', 'emang', 'yg', 'dipenjara', 'diilaporin', 'polisi', 'aja', 'ga', 'tuh', 'yg', 'tukang', 'lapor', 'akun', 'resmi']","['dulu', 'bilang', 'prabowo', 'puja', 'hitler', 'skrg', 'citra', 'anies', 'sbg', 'hitler', 'apa', 'sih', 'dosa', 'anies', 'sampe', 'disamain', 'sama', 'hitler', 'pernah', 'lalu', 'genosida', 'cuma', 'saling', 'serang', 'sosmed', 'bilang', 'tirani', 'emang', 'yg', 'penjara', 'diilaporin', 'polisi', 'aja', 'ga', 'tuh', 'yg', 'tukang', 'lapor', 'akun', 'resmi']",dulu bilang prabowo puja hitler skrg citra anies sbg hitler apa sih dosa anies sampe disamain sama hitler pernah lalu genosida cuma saling serang sosmed bilang tirani emang yg penjara diilaporin polisi aja ga tuh yg tukang lapor akun resmi
1762417348580098490,Prajurit yang telah pensiun saja sudah tidak bisa lagi naik pangkat. Lahh..prabowo ini bukan Pensiun tetapi di berhentikan dengan tidak hormat 20 tahun yg lalu kog bisa naik pangkat ? Dengar² Presiden langsung lohh yang bakal sematkan Bintang 4 di pundak prabowo. Negeri https://t.co/rUgcVJ4a6o,prajurit yang telah pensiun saja sudah tidak bisa lagi naik pangkat. lahh..prabowo ini bukan pensiun tetapi di berhentikan dengan tidak hormat 20 tahun yg lalu kog bisa naik pangkat ? dengar² presiden langsung lohh yang bakal sematkan bintang 4 di pundak prabowo. negeri https://t.co/rugcvj4a6o,prajurit yang telah pensiun saja sudah tidak bisa lagi naik pangkat lahhprabowo ini bukan pensiun tetapi di berhentikan dengan tidak hormat  tahun yg lalu kog bisa naik pangkat  dengar presiden langsung lohh yang bakal sematkan bintang  di pundak prabowo negeri,"['prajurit', 'yang', 'telah', 'pensiun', 'saja', 'sudah', 'tidak', 'bisa', 'lagi', 'naik', 'pangkat', 'lahhprabowo', 'ini', 'bukan', 'pensiun', 'tetapi', 'di', 'berhentikan', 'dengan', 'tidak', 'hormat', 'tahun', 'yg', 'lalu', 'kog', 'bisa', 'naik', 'pangkat', 'dengar', 'presiden', 'langsung', 'lohh', 'yang', 'bakal', 'sematkan', 'bintang', 'di', 'pundak', 'prabowo', 'negeri']","['prajurit', 'pensiun', 'naik', 'pangkat', 'lahhprabowo', 'bukan', 'pensiun', 'berhentikan', 'hormat', 'tahun', 'yg', 'lalu', 'kog', 'naik', 'pangkat', 'dengar', 'presiden', 'langsung', 'lohh', 'bakal', 'sematkan', 'bintang', 'pundak', 'prabowo', 'negeri']","['prajurit', 'pensiun', 'naik', 'pangkat', 'lahhprabowo', 'bukan', 'pensiun', 'henti', 'hormat', 'tahun', 'yg', 'lalu', 'kog', 'naik', 'pangkat', 'dengar', 'presiden', 'langsung', 'lohh', 'bakal', 'semat', 'bintang', 'pundak', 'prabowo', 'negeri']",prajurit pensiun naik pangkat lahhprabowo bukan pensiun henti hormat tahun yg lalu kog naik pangkat dengar presiden langsung lohh bakal semat bintang pundak prabowo negeri
1752189032032047193,Detik-detik prabowo terlihat kehabisan tenaga dan mau pingsan saat kampanye Pak tua sudahlah .... https://t.co/1Bz11yGXqk,detik-detik prabowo terlihat kehabisan tenaga dan mau pingsan saat kampanye pak tua sudahlah .... https://t.co/1bz11ygxqk,detikdetik prabowo terlihat kehabisan tenaga dan mau pingsan saat kampanye pak tua sudahlah,"['detikdetik', 'prabowo', 'terlihat', 'kehabisan', 'tenaga', 'dan', 'mau', 'pingsan', 'saat', 'kampanye', 'pak', 'tua', 'sudahlah']","['detikdetik', 'prabowo', 'terlihat', 'kehabisan', 'tenaga', 'mau', 'pingsan', 'kampanye', 'pak', 'tua', 'sudahlah']","['detikdetik', 'prabowo', 'lihat', 'habis', 'tenaga', 'mau', 'pingsan', 'kampanye', 'pak', 'tua', 'sudah']",detikdetik prabowo lihat habis tenaga mau pingsan kampanye pak tua sudah
1754523755215491343,HASIL AKHIR! 40% voters memilih @aniesbaswedan @cakimiNOW 33% @prabowo @gibran_tweet 26% @ganjarpranowo @mohmahfudmd &amp; 1% ABSTAN | Polling ini dilakukan secara terbuka menggunakan fitur poll di twitter // TERIMA KASIH 320ribu voters yg sdh ikut berpartisipasi #PollingILC https://t.co/W2D9vim3Qq,hasil akhir! 40% voters memilih @aniesbaswedan @cakiminow 33% @prabowo @gibran_tweet 26% @ganjarpranowo @mohmahfudmd &amp; 1% abstan | polling ini dilakukan secara terbuka menggunakan fitur poll di twitter // terima kasih 320ribu voters yg sdh ikut berpartisipasi #pollingilc https://t.co/w2d9vim3qq,hasil akhir  voters memilih     tweet    amp  abstan  polling ini dilakukan secara terbuka menggunakan fitur poll di twitter  terima kasih ribu voters yg sdh ikut berpartisipasi,"['hasil', 'akhir', 'voters', 'memilih', 'tweet', 'amp', 'abstan', 'polling', 'ini', 'dilakukan', 'secara', 'terbuka', 'menggunakan', 'fitur', 'poll', 'di', 'twitter', 'terima', 'kasih', 'ribu', 'voters', 'yg', 'sdh', 'ikut', 'berpartisipasi']","['hasil', 'akhir', 'voters', 'memilih', 'tweet', 'amp', 'abstan', 'polling', 'dilakukan', 'terbuka', 'menggunakan', 'fitur', 'poll', 'twitter', 'terima', 'kasih', 'ribu', 'voters', 'yg', 'sdh', 'ikut', 'berpartisipasi']","['hasil', 'akhir', 'voters', 'pilih', 'tweet', 'amp', 'abstan', 'polling', 'laku', 'buka', 'guna', 'fitur', 'poll', 'twitter', 'terima', 'kasih', 'ribu', 'voters', 'yg', 'sdh', 'ikut', 'partisipasi']",hasil akhir voters pilih tweet amp abstan polling laku buka guna fitur poll twitter terima kasih ribu voters yg sdh ikut partisipasi
1757751765452370091,anies menang prabowo menang ganjar menang tapi jusuf kalah,anies menang prabowo menang ganjar menang tapi jusuf kalah,anies menang prabowo menang ganjar menang tapi jusuf kalah,"['anies', 'menang', 'prabowo', 'menang', 'ganjar', 'menang', 'tapi', 'jusuf', 'kalah']","['anies', 'menang', 'prabowo', 'menang', 'ganjar', 'menang', 'jusuf', 'kalah']","['anies', 'menang', 'prabowo', 'menang', 'ganjar', 'menang', 'jusuf', 'kalah']",anies menang prabowo menang ganjar menang jusuf kalah
1832949575373733953,YTH Pak @prabowo Bapak pasti sudah tahu siapa jatidiri pemilik akun fufufafa ini. Saya sebagai rakyat mohon agar Bapak tidak membiarkan seorang manusia menghina Bapak dan keluarga sampai begini keterlaluan. Bapak Presiden kami sebentar lagi. Keluarga Bapak sangat kami https://t.co/df8yrrs5zQ,yth pak @prabowo bapak pasti sudah tahu siapa jatidiri pemilik akun fufufafa ini. saya sebagai rakyat mohon agar bapak tidak membiarkan seorang manusia menghina bapak dan keluarga sampai begini keterlaluan. bapak presiden kami sebentar lagi. keluarga bapak sangat kami https://t.co/df8yrrs5zq,yth pak  bapak pasti sudah tahu siapa jatidiri pemilik akun fufufafa ini saya sebagai rakyat mohon agar bapak tidak membiarkan seorang manusia menghina bapak dan keluarga sampai begini keterlaluan bapak presiden kami sebentar lagi keluarga bapak sangat kami,"['yth', 'pak', 'bapak', 'pasti', 'sudah', 'tahu', 'siapa', 'jatidiri', 'pemilik', 'akun', 'fufufafa', 'ini', 'saya', 'sebagai', 'rakyat', 'mohon', 'agar', 'bapak', 'tidak', 'membiarkan', 'seorang', 'manusia', 'menghina', 'bapak', 'dan', 'keluarga', 'sampai', 'begini', 'keterlaluan', 'bapak', 'presiden', 'kami', 'sebentar', 'lagi', 'keluarga', 'bapak', 'sangat', 'kami']","['yth', 'pak', 'bapak', 'tahu', 'siapa', 'jatidiri', 'pemilik', 'akun', 'fufufafa', 'rakyat', 'mohon', 'bapak', 'membiarkan', 'seorang', 'manusia', 'menghina', 'bapak', 'keluarga', 'begini', 'keterlaluan', 'bapak', 'presiden', 'sebentar', 'keluarga', 'bapak', 'sangat']","['yth', 'pak', 'bapak', 'tahu', 'siapa', 'jatidiri', 'milik', 'akun', 'fufufafa', 'rakyat', 'mohon', 'bapak', 'biar', 'orang', 'manusia', 'hina', 'bapak', 'keluarga', 'begini', 'terlalu', 'bapak', 'presiden', 'sebentar', 'keluarga', 'bapak', 'sangat']",yth pak bapak tahu siapa jatidiri milik akun fufufafa rakyat mohon bapak biar orang manusia hina bapak keluarga begini terlalu bapak presiden sebentar keluarga bapak sangat
